# $Id$
Audiocodes TrunkPack Network Control Protocol (TPNCP) Version L5.60.000.000
acEV_NONE 0
acEV_ISDN_USER_INFORMATION_MESSAGE 276
acEV_PSTN_TRUNK_SET_MODE_CONFIRM 277
acEV_ATM_CONNECTION_STATUS 278
acEV_ATM_LOCAL_SDP_STATUS 279
acEV_PSTN_SS7_MTP2_RESPOND_REPORT 280
acEV_PSTN_SS7_MTP2_RESERVED_1 281
acEV_PSTN_SS7_MTP2_RESERVED_2 282
acEV_PSTN_SS7_MTP2_RESERVED_3 283
acEV_PSTN_SS7_MTP2_RESERVED_4 284
acEV_PSTN_SD_FIBER_LINK_ENABLE_CONFIRM 285
acEV_SDH_ALARM 286
acEV_ENHANCED_BIT_STATUS 287
acEV_TER_STATUS 288
acEV_CAS_CALL_SUSPENDED 289
acEV_CAS_CALL_RESUMED 290
acEV_RTCP_STATISTICS 291
acEV_ATM_CHANNEL_CLOSED 292
acEV_ATM_CHANNEL_STATISTICS 293
acEV_PSTN_SD_LAST 294
acEV_SECURITY_DSP_ERROR 295
acEV_SECURITY_START_INTERNET_KEY_EXCHANGE 296
acEV_SECURITY_ASSOCIATION_EXPIRED 297
acEV_SECURITY_AUDIT_LOG_REPORT 298
acEV_SECURITY_POLICY_DATABASE_REPORT 299
acINTERNAL_EV_BLOCKED 300
acINTERNAL_EV_UNBLOCKED 301
acINTERNAL_EV_DIGIT_IN 302
acINTERNAL_EV_FUNCTION 303
acEV_ISDN_UUI_INFORMATION_ELEMENT 304
acEV_ISDN_FACILITY_INFORMATION_ELEMENT 305
acEV_NETWORK_PARAMETERS_RESPONSE 306
acEV_DSP_FAILURE_INFO_AVAILABLE 307
acEV_SECURITY_ASSOCIATION_DATABASE_REPORT 308
acEV_SDH_APS_STATUS 309
acEV_SHELL_COMMAND_OUTPUT 310
acEV_MGCP_TPNCP_AS_RSIP 311
acEV_MESSAGE_LOG 312
acEV_REPORT_ICMP_UNREACHABLE 313
acEV_REPORT_ICMP_REACHABLE 314
acEV_TTY_STARTED 315
acEV_TTY_ENDED 316
acEV_ISDN_ERROR_INDICATION 317
acEV_TRUNK_STATUS_RESPONSE 318
acEV_DEBUG_COMMAND 319
acEV_PSTN_PERFORMANCE_MONITORING_RESPONSE 320
acEV_VOICEPATH_BIT_ENDED 321
acEV_REDUNDANCY_NODE_CONNECTED 322
acEV_CURRENT_CAS_REPORT 323
acEV_CHANNEL_INITIALIZED_DUE_TO_DSP_RESTART 324
acEV_DSP_RESTART_STARTED 325
acEV_DSP_RESTART_ENDED 326
acEV_DSP_ALIVE_RESPONSE 327
acEV_ATM_ALCAP_BIND_ID_RESPONSE 328
acEV_ATM_ALCAP_BEARER_ESTABLISH_PENDING 329
acEV_ATM_ALCAP_BEARER_ESTABLISH_COMPLETED 330
acEV_ATM_ALCAP_BEARER_ESTABLISH_FAILED 331
acEV_ATM_ALCAP_BEARER_RELEASE_INDICATION 332
acEV_ATM_ALCAP_BEARER_RELEASE_FAILED 333
acEV_ATM_ALCAP_ERROR_INDICATION 334
acEV_ATM_ALCAP_BEARER_REQUEST_CONGESTION_INDICATION 335
acEV_ATM_ALCAP_OUT_OF_SERVICE_INDICATION 336
acEV_MGCP_INTERNAL_EVENT 337
acEV_ATM_ALCAP_STATUS_CHANGED 338
acEV_ATM_ALCAP_RESET_INDICATION 339
acEV_PHY_INACTIVE_LINK1_UP 340
acEV_PHY_INACTIVE_LINK1_DOWN 341
acEV_PHY_INACTIVE_LINK2_UP 342
acEV_PHY_INACTIVE_LINK2_DOWN 343
acEV_TR08_CONCENTRATOR_FIELD_DETECTION 344
acEV_TR08_MAINTENANCE_FIELD_DETECTION 345
acEV_TR08_ALARM_CAUSE_DETECTION 346
acEV_TR08_LINE_SWITCH_DETECTION 347
acEV_TR08_MAINTENANCE_ALARM_INFO_DETECTION 348
acEV_SMDI_CALL_HISTORY 349
acEV_SMDI_MWI_ACTIVATED 350
acEV_SMDI_MWI_DEACTIVATED 351
acEV_PSTN_GET_TRUNK_BCHANNELS_STATUS_RESPONSE 352
acEV_TABLES_CONFIGURATION_ACKNOWLEDGE 353
acEV_CURRENT_PLAY_POSITION 354
acEV_READY_TO_START_CALLER_ID 355
acEV_START_CLI 355
acEV_AUTHENTICATE_REQUEST 356
acEV_AUTHENTICATE_RESPONSE 357
acEV_AUTHORIZE_REQUEST 358
acEV_AUTHORIZE_RESPONSE 359
acEV_VXML_APP_READY 360
acEV_VXML_APP_EXIT 361
acEV_VXML_APP_TRANSFER 362
acEV_TRANSFERRED_CALL_CONNECTED 365
acEV_GRACEFUL_SHUTDOWN_COMPLETED 366
acEV_SAT_EXIST 367
acEV_SAT_NOT_EXIST 368
acEV_SAT_ALARM_FAN_SHELF_EXIST 369
acEV_SAT_ALARM_FAN_SHELF_NOT_EXIST 370
acEV_SAT_ALARM_HIGH_TEMP_FAN 371
acEV_SAT_ALARM_LOW_TEMP_FAN 372
acEV_SAT_ALARM_POWER_SUPPLY1_EXIST 373
acEV_SAT_ALARM_POWER_SUPPLY1_NOT_EXIST 374
acEV_SAT_ALARM_POWER_SUPPLY2_EXIST 375
acEV_SAT_ALARM_POWER_SUPPLY2_NOT_EXIST 376
acEV_SAT_ALARM_POWER_CABLE_UPPER_EXIST 377
acEV_SAT_ALARM_POWER_CABLE_UPPER_NOT_EXIST 378
acEV_SAT_ALARM_POWER_CABLE_LOWER_EXIST 379
acEV_SAT_ALARM_POWER_CABLE_LOWER_NOT_EXIST 380
acEV_HOST_SHELL_COMMAND_REQ 381
acEV_TER_GENERIC_COMMAND_ACKNOWLEDGE 382
acEV_RTCPXR_REPORT_SENT 383
acEV_RTCPXR_REPORT_RECEIVED 384
acEV_RTCPXR_REPORT_ALERT 385
acEV_IP_ADDRESS_CHANGED 386
acEV_PERFORMANCE_MONITORING_DATA 387
acEV_PERFORMANCE_MONITORING_ATTRIBUTES 388
acEV_PSTN_DS3_LINE_STATUS 400
acEV_RTCP_APP_RECEIVED 401
acEV_PSTN_SA7_BIT 402
acEV_REDUNDANCY_SWITCH_OVER_COMPLETED 403
acEV_BOARD_OVERLOAD_CONDITION 404
acEV_CALL_RESOURCES_LOW 405
acEV_CONTROLLER_FAILURE 406
acEV_PACKET_CABLE_KEY_DERIVATION_RESULT 407
acEV_HA_TRANSFER_SW_VER 408
acEV_INI_FILE_PROCESS_COMPLETED 409
acEV_SNMP_TRAP 410
acEV_V5_SIGNAL 411
acEV_V5_RESOURCE_UNAVAILABLE_SIGNAL 412
acEV_V5_AN_FAULT 413
acEV_V5_AUDIT_COMPLETE 414
acEV_V5_USER_PORT_STATUS 415
acEV_V5_BCHANNEL_STATUS 416
acEV_V5_ALARM 417
acEV_ANALOG_ALLOCATION_COMPLETE 418
acEV_ANALOG_ALLOCATION_REJECT 419
acEV_ANALOG_DEALLOCATION_COMPLETE 420
acEV_ANALOG_DEALLOCATION_REJECT 421
acEV_ANALOG_RESOURCE_FAILURE 422
acEV_ANALOG_SIGNAL_STOPPED 423
acEV_ANALOG_INITIAL_RING_PULSE_END 424
acEV_AMS_OLD_VOICE_PROMPT_REPOSITORY_NO_MORE_CALLS 501
acEV_XML_DATA_FILE_TRANSFER_ENDED 502
acEV_STEREO_RECORD_TERMINATED 503
acEV_REMOTE_FILE_ATTRIBUTES 504
acEV_ADVANCED_MEDIA_PLAY_ENDED 505
acEV_ADVANCED_MEDIA_PLAY_COLLECT_ENDED 506
acEV_ADVANCED_MEDIA_PLAY_RECORD_ENDED 507
acEV_SS7_MONITORING_RESPONSE 508
acEV_FAX_IMAGE_RATE 509
acEV_ANALOG_IF_GROUND_KEY_DETECTION_FAILED 510
acEV_INTERNAL_PLL_STATUS 511
acEV_APB_TIMING_MATRIX_STATUS 512
acEV_DIAL_PLAN_REPLACED 513
acEV_TERMINATION_ID_RESPONSE 600
acEV_ASRTTS_SPEECH_STATUS 601
acEV_ASRTTS_SPEECH_RECOGNITION 602
acEV_ASRTTS_SPEECH_RECOGNITION_ERROR 603
acEV_SDH_ALARM_STATUS 604
acEV_UNEXPECTED_RTP_PAYLOAD_TYPE 605
acEV_TTS_STREAM_ACTIVATED 606
acEV_TTS_STREAM_ENDED 607
acEV_SPEECHREC_STREAM_ACTIVATED 608
acEV_SPEECHREC_STREAM_ENDED 609
acEV_CONFERENCE_ACTIVE_SPEAKER_NOTIFICATION 610
acEV_AMR_MANAGEMENT_POLICY_HAND_OUT 611
acEV_LOST_CONNECTION_WITH_CALL_AGENT 612
acEV_G729EV_RATE_CONTROL 613
acEV_HOST_TCP_CONNECTION_BROKEN 614
acEV_HOST_TCP_RECONNECT 615
acEV_PSTN_TRUNK_DATA 616
acEV_POC_INFO 617
acEV_POC_PARTICIPANT_INFO 618
acEV_POC_GENERAL_INFO 619
acEV_PSTN_DS3_ADMIN_STATE_CHANGE 620
acEV_IPV6_CONFIGURATION_DAD_FAILURE 621
acEV_STORAGE_SERVER_AVAILABLE 622
acEV_STORAGE_SERVER_LOAD_TAR_RESULT 623
acEV_BURN_CONFIGURATION_RESULT 624
acEV_ISDN_SUSPEND_MESSAGE 625
acEV_ISDN_RESUME_MESSAGE 626
acEV_ETHERNET_PHYSICAL_LINK_STATUS_CHANGE 627
acEV_MEDIA_DESTINATION_UNREACHABLE 628
acEV_RTCPXR_MARKOV_MODEL_INFO 629
acEV_LIGHT_CONFERENCE_INFO 630
acEV_SEQUENCE_NUMBER_RECEIVED 631
acEV_RTP_TRANSMIT_RECEIVED_ON_SENDER_ONLY_CHANNEL 632
acLINKLAYER_START_EVENT 1000
acEV_PSTN_LINKLAYER_DS3_TRUNK_CONFIG 1001
acEV_PSTN_LINKLAYER_DS3_TRUNK_ALARM_STATUS 1002
acEV_LINKLAYER_RESET_BOARD 1003
acEV_LINKLAYER_SEND_GARP 1004
acEV_LINKLAYER_LINK_IS_UP 1005
acEV_LINKLAYER_LINK_IS_DOWN 1006
acEV_LINKLAYER_UPDATE_DEST_IP 1007
acEV_PSTN_LINKLAYER_DS3_TRUNK_SEND_ALARM 1008
acEV_PSTN_LINKLAYER_DS3_TRUNK_LOOP_COMMAND 1009
acEV_PSTN_LINKLAYER_DS3_TRUNK_RESET 1010
acEV_LINKLAYER_HANDLE_RESET_CONFIGURATION 1011
acEV_LINKLAYER_INACTIVE_LINK1_IS_UP 1012
acEV_LINKLAYER_INACTIVE_LINK1_IS_DOWN 1013
acEV_LINKLAYER_INACTIVE_LINK2_IS_UP 1014
acEV_LINKLAYER_INACTIVE_LINK2_IS_DOWN 1015
acEV_LINKLAYER_REQ_PHY_STATUS 1016
acEV_LINKLAYER_RESTART_TSI 1017
acEV_PSTN_LINKLAYER_DS3_TRUNK_PMON_CMD 1018
acEV_PSTN_LINKLAYER_DS3_TRUNK_PMON_EVENT 1019
acEV_LINKLAYER_FACTORY_DEFAULT_START 1020
acEV_LINKLAYER_FACTORY_DEFAULT_END 1021
acEV_LINKLAYER_ACTIVE_PORT_1 1022
acEV_LINKLAYER_ACTIVE_PORT_2 1023
acLINKLAYER_END_EVENT 1200
acEV_ATM_3G_UMTS_UP_INIT_COMPLETED 1201
acEV_ATM_3G_UMTS_UP_INIT_FAILED 1202
acEV_ATM_3G_RATE_CONTROL 1203
acEV_SMDI_MWI_NEGATIVE 1204
acEV_3G_UMTS_RATE_CONTROL_RECEIVED 1205
acEV_VOICE_MENU_START 1206
acEV_VOICE_MENU_STOP 1207
acEV_ONE_PLUS_ONE_HA_CONTROL_MESSAGE 1211
acEV_ENCAPSULATED_TPNCP_MESSAGE 1212
acEV_MGCP_STUN_INITIALIZED 1300
acEV_MGCP_STUN_EVENT 1301
acEV_ATM_3G_UMTS_UP_INIT_RECEIVED 1302
acEV_CP_FORCE_LOCK 1303
acEV_WINK_DETECTION 1401
acEV_PSTN_OPERATOR_SERVICE 1402
acEV_VIDEO_DECODER_INTRA_REQUEST_EVENT 1403
acEV_PSTN_FIRST_DIGIT_ON_DETECTED 1501
acEV_SMDI_CALL_DISCONNECT 1502
acEV_SMDI_HEARTBEAT_CHECK 1503
acEV_LOCAL_SDP_STATUS 1504
acEV_VIDEO_PLAY_ENDED 1505
acEV_VOPLIB_LOG_ERROR 1510
acEV_GET_OPEN_CHANNEL_DEF 1511
acEV_GET_CURRENT_CHANNEL_SETUP 1512
acEV_GET_OPEN_CONFERENCE_DEF 1513
acEV_GET_ADD_PARTICIPANT_DEF 1514
acEV_GET_CURRENT_CONFERENCE_SETUP 1515
acEV_GET_CURRENT_CONFERENCE_PARTICIPANT_SETUP 1516
acEV_CAS_VALUES_UPDATE_FROM_DSP_COMPLETED 1517
#####
acCMD_EMPTY 0
acCMD_OPEN_BOARD 1
acCMD_OPEN_CHANNEL 2
acCMD_CLOSE_CHANNEL 3
acCMD_ACTIVATE_RTP_RTCP 4
acCMD_DIAL 5
acCMD_ADD_VOICE_PROMPT 6
acCMD_PLAY_VOICE_PROMPT 7
acCMD_CHANGE_CHANNEL_PARAMS 8
acCMD_RTCP_SET_EXTENSION 9
acCMD_TEST_IP_CONNECTION 10
acCMD_REPLACE_DSP_SOFTWARE 11
acCMD_SEND_CAS 12
acCMD_PLAY_CALL_PROGRESS_TONE 13
acCMD_GET_BOARD_STATUS 14
acCMD_SET_TPNCP_SERVER 15
acCMD_RESET_BOARD 16
acCMD_STOP_DIAL 17
acCMD_STOP_VOICE_PROMPT 18
acCMD_STOP_SENDING_CAS 19
acCMD_STOP_CALL_PROGRESS_TONE 20
acCMD_SET_HOOK 21
acCMD_SET_BOOTP_AND_RESET_BOARD 22
acCMD_UPDATE_BOOTLOADER 23
acCMD_QUERY_LAN_STATUS 24
acCMD_QUERY_CH_INFO 25
acCMD_GENERATE_CALLER_ID 26
acCMD_STOP_CALLER_ID 27
acCMD_CHANGE_IP_ADDR 28
acCMD_GENERIC_SET 29
acCMD_GENERIC_GET 30
acCMD_DELETE_ALL_VOICE_PROMPTS 31
acCMD_ACTIVATE_AGGCH 32
acCMD_CLOSE_TPNCP_SERVER 33
acCMD_ACTIVATE_T38 34
acCMD_DEACTIVATE_RTP_RTCP 35
acCMD_GET_LICENSE_KEY 36
acCMD_UPDATE_LICENSE_KEY 37
acCMD_SET_DATE_AND_TIME 38
acCMD_DEACTIVATE_T38 39
acCMD_SUM_ADDITIONAL_TS 40
